id,lat,lon,category
34706,54.318249,99.336219,tundra
34707,53.0388,97.327783,tundra
34708,53.163808,94.738241,agricultural
34709,55.662896,89.936786,tundra
34710,55.261984,88.330928,wetland
34711,59.956733,96.664261,urban
34712,52.196341,92.069129,tundra
34713,58.020485,98.968147,wetland
34714,52.956476,93.216444,tundra
34715,57.429091,96.620832,wetland
34716,58.115009,89.312877,forest
34717,51.513477,98.32389,forest
34718,56.367445,88.553397,urban
34719,58.530872,98.329992,tundra
34720,56.694443,94.823227,urban
34721,57.950717,94.79286,wetland
34722,50.858336,93.306958,urban
34723,56.165713,91.891824,forest
34724,54.333548,100.876801,forest
34725,58.57535,95.132108,urban
34726,56.989134,97.827441,agricultural
34727,56.314102,89.480511,wetland
34728,59.291585,98.878335,urban
34729,50.724093,101.409174,wetland
34730,56.172166,94.895123,agricultural
34731,59.623778,97.423072,urban
34732,57.651803,96.987019,agricultural
34733,52.3975,95.490063,urban
34734,52.454397,99.927289,urban
34735,57.676349,98.417781,agricultural
34736,50.228137,93.633252,urban
34737,55.862477,93.67526,tundra
34738,54.206929,98.513152,tundra
34739,56.265022,89.99792,wetland
34740,57.310897,98.704612,tundra
34741,52.652828,99.679791,urban
34742,49.521524,90.647039,wetland
34743,53.966582,98.75503,tundra
34744,59.895223,88.053608,tundra
34745,56.593177,89.574637,agricultural
34746,55.015714,90.074256,wetland
34747,51.770316,95.439025,urban
34748,57.059282,101.150651,agricultural
34749,52.934981,91.330213,agricultural
34750,52.796383,95.77693,urban
34751,56.99615,92.254985,forest
34752,50.789676,98.827245,tundra
34753,57.732676,88.71561,wetland
34754,58.916199,99.52512,forest
34755,53.145412,92.713464,tundra
34756,54.114105,92.146363,urban
34757,49.594924,91.326186,forest
34758,56.298808,90.340013,urban
34759,51.046266,100.242608,agricultural
34760,57.493533,91.885156,forest
34761,49.867179,101.872227,forest
34762,55.810811,96.176251,urban
34763,59.048951,99.469333,tundra
34764,49.598669,98.480549,urban
34765,51.882854,99.423699,urban
34766,57.803277,88.034793,urban
34767,53.456014,96.497069,agricultural
34768,59.004857,89.130367,forest
34769,59.932845,92.18764,wetland
34770,49.057225,90.22815,urban
34771,57.098436,90.972826,wetland
34772,53.224926,93.413935,urban
34773,53.536074,90.317475,forest
34774,54.582656,89.505928,agricultural
34775,54.081591,95.515108,forest
34776,49.279509,96.771374,urban
34777,50.892255,99.12842,wetland
34778,52.023642,99.03629,wetland
34779,51.522122,99.570097,urban
34780,54.572512,94.311704,wetland
34781,56.241985,93.071627,tundra
34782,53.688596,99.417813,agricultural
34783,57.182214,95.402485,wetland
34784,53.453385,101.87151,agricultural
34785,55.881035,92.288331,agricultural
34786,53.202455,93.172367,tundra
34787,59.736759,92.156855,agricultural
34788,56.821985,90.155187,tundra
34789,58.549946,99.314459,tundra
34790,54.541266,95.091427,agricultural
34791,55.01825,89.538523,wetland
34792,51.085422,99.587034,forest
34793,57.747214,93.393031,tundra
34794,50.634844,92.924807,wetland
34795,52.663782,97.87676,tundra
34796,51.205273,96.126563,tundra
34797,58.372468,98.390407,wetland
34798,54.915334,97.900848,agricultural
34799,53.845572,88.085642,wetland
34800,53.445512,89.021019,urban
34801,52.002626,100.443235,tundra
34802,57.99508,99.276813,wetland
34803,54.406986,97.332029,forest
34804,55.259998,95.484328,agricultural
34805,56.902825,95.919256,urban
34806,58.206417,98.266632,urban
34807,59.49446,91.625212,agricultural
34808,58.981879,93.310139,forest
34809,54.078071,90.031334,urban
34810,53.29623,101.380239,wetland
34811,55.965818,96.095199,forest
34812,50.780943,92.31823,forest
34813,58.653007,99.337014,wetland
34814,57.666809,90.020824,tundra
34815,57.771089,89.523672,urban
34816,56.514704,95.128468,forest
34817,50.563752,92.763662,forest
34818,55.999597,92.722742,forest
34819,54.803774,88.441473,urban
34820,54.008119,97.401466,agricultural
34821,52.282393,92.131096,tundra
34822,55.560095,98.957554,urban
34823,57.207465,88.854552,agricultural
34824,57.73318,96.454563,tundra
34825,55.163703,95.846553,agricultural
34826,57.915647,99.986712,forest
34827,54.738393,89.531104,wetland
34828,54.824797,91.900842,urban
34829,56.608735,90.40137,forest
34830,53.715102,100.773241,wetland
34831,54.627855,101.56734,tundra
34832,51.744684,101.913216,forest
34833,49.344028,89.45711,agricultural
34834,50.877004,88.638373,agricultural
34835,59.693555,91.154068,urban
34836,51.163507,97.929989,forest
34837,53.788002,100.673079,tundra
34838,57.00908,90.045994,urban
34839,54.489687,97.638821,wetland
34840,51.356698,94.078849,forest
34841,59.406165,97.460026,tundra
34842,56.573035,96.035079,tundra
34843,53.93377,90.113489,agricultural
34844,53.021489,88.038182,urban
34845,54.980149,88.59802,tundra
34846,51.726367,91.765126,forest
34847,52.981879,90.854084,forest
34848,59.003913,97.844042,forest
34849,55.177785,96.209729,agricultural
34850,53.014415,89.160736,wetland
34851,58.424448,92.444833,urban
34852,55.980174,97.230544,forest
34853,53.021374,90.423143,wetland
34854,57.441804,101.040466,forest
34855,51.452415,98.177819,urban
34856,57.037343,99.192902,forest
34857,57.749952,92.437646,agricultural
34858,50.894358,90.70753,urban
34859,51.215612,96.639869,wetland
34860,49.730966,98.221253,wetland
34861,55.994225,91.695174,forest
34862,56.566076,92.752667,agricultural
34863,58.583819,95.623594,urban
34864,55.170982,90.213685,wetland
34865,52.399322,98.424149,wetland
34866,58.062993,96.303084,tundra
34867,58.497284,99.098724,forest
34868,59.072223,93.696704,urban
34869,56.535964,89.555282,urban
34870,53.434781,100.152262,tundra
34871,49.108912,97.159767,urban
34872,50.500139,90.369506,tundra
34873,52.443024,101.895231,urban
34874,51.609456,99.143697,urban
34875,58.296597,90.023087,wetland
34876,54.572873,93.679183,agricultural
34877,49.605661,94.921648,forest
34878,53.90064,99.574624,agricultural
34879,52.401399,92.060927,wetland
34880,50.931942,101.601427,agricultural
34881,49.693718,100.028822,wetland
34882,56.464,92.793056,urban
34883,55.486631,95.34405,tundra
34884,59.153628,98.421929,agricultural
34885,55.30316,97.16229,tundra
34886,50.712096,90.365669,urban
34887,58.76758,91.149398,wetland
34888,59.645191,92.536317,urban
34889,54.390657,95.429404,wetland
34890,50.883645,96.893774,agricultural
34891,51.039268,98.87898,tundra
34892,52.968146,100.506575,agricultural
34893,49.749031,93.524716,tundra
34894,58.467584,99.908961,urban
34895,54.423156,95.274717,wetland
34896,55.176558,97.802895,urban
34897,58.16587,96.740124,tundra
34898,56.777841,97.24718,tundra
34899,56.590111,98.068484,forest
34900,55.599228,97.703947,urban
34901,50.660996,90.808779,tundra
34902,51.189941,100.425602,forest
34903,54.722838,93.789976,wetland
34904,56.766323,90.277346,forest
34905,52.577559,98.561814,urban
34906,59.091921,90.865136,urban
34907,52.048187,94.712231,wetland
34908,56.580092,92.042208,agricultural
34909,56.206219,89.764863,tundra
34910,57.55583,89.60473,tundra
34911,52.728664,89.390371,agricultural
34912,57.770116,100.334682,tundra
34913,54.399068,89.994792,tundra
34914,50.216114,94.089026,agricultural
34915,49.712385,90.111942,forest
34916,59.883388,95.568891,wetland
34917,54.331299,90.677092,agricultural
34918,51.067025,91.197196,urban
34919,49.836596,90.475511,forest
34920,52.327252,98.699995,agricultural
34921,50.305396,95.617987,wetland
34922,49.005844,100.1177,agricultural
34923,50.081662,94.930366,wetland
34924,54.050257,101.615109,urban
34925,53.085806,100.878718,forest
34926,56.81762,95.845017,wetland
34927,50.457859,95.360307,urban
34928,55.455214,94.495896,urban
34929,54.303673,96.9359,agricultural
34930,52.990943,88.692968,tundra
34931,53.701547,100.713936,tundra
34932,56.679854,96.939222,tundra
34933,58.78319,94.855934,tundra
34934,49.032989,93.402724,tundra
34935,51.154994,90.556208,forest
34936,55.159688,92.483349,wetland
34937,50.046008,99.590001,forest
34938,54.18417,101.028982,forest
34939,55.317879,92.871416,urban
34940,51.176666,90.480051,tundra
34941,55.274318,90.131131,agricultural
34942,53.919287,101.143047,urban
34943,50.770769,88.985424,agricultural
34944,50.639552,90.861627,tundra
34945,50.305399,92.186132,forest
34946,53.930767,88.621695,urban
34947,58.798889,97.556752,forest
34948,59.587922,88.277544,agricultural
34949,57.111106,101.51806,forest
34950,54.59666,88.918204,agricultural
34951,54.971785,94.651054,wetland
34952,57.76135,97.542856,wetland
34953,51.826404,93.070305,wetland
34954,54.520076,96.172356,wetland
34955,53.687094,93.897919,urban
34956,53.178639,89.226,forest
34957,50.379167,97.80533,agricultural
34958,50.832966,96.732733,urban
34959,55.450734,89.86973,agricultural
34960,49.70872,100.482905,agricultural
34961,49.020087,96.443267,tundra
34962,55.559124,100.217053,tundra
34963,55.092447,99.068492,urban
34964,50.34439,88.426346,forest
34965,58.705912,88.658388,urban
34966,55.638114,100.539561,agricultural
34967,49.887766,91.500746,urban
34968,54.860138,101.936877,tundra
34969,57.213231,93.796012,wetland
34970,53.691345,99.297329,forest
34971,51.985467,88.423438,agricultural
34972,54.529751,93.280705,urban
34973,51.803168,92.316357,forest
34974,56.323971,93.331653,tundra
34975,51.831063,100.186799,agricultural
34976,51.410877,98.467537,agricultural
34977,49.147924,97.588639,agricultural
34978,55.356947,90.186341,tundra
34979,58.835144,90.551544,tundra
34980,58.435112,98.423173,agricultural
34981,54.5891,101.894277,wetland
34982,59.325063,92.410644,wetland
34983,49.472633,94.712864,wetland
34984,49.499163,96.863205,forest
34985,54.612344,91.592457,agricultural
34986,51.531943,90.056851,urban
34987,58.313526,92.75002,forest
34988,52.325572,95.135041,wetland
34989,52.197715,96.751855,agricultural
34990,52.800068,94.973906,urban
34991,53.317449,95.587956,wetland
34992,53.919581,100.448319,agricultural
34993,56.782072,88.495441,forest
34994,55.723151,89.37365,forest
34995,59.001686,99.364304,agricultural
34996,54.475903,93.63796,tundra
34997,54.580045,99.10501,agricultural
34998,55.373976,92.01447,urban
34999,55.823501,91.618972,tundra
35000,58.903143,99.172573,urban
35001,57.451987,98.118102,forest
35002,58.400667,89.259594,wetland
35003,56.537604,88.887675,forest
35004,57.709176,94.27237,urban
35005,53.937751,91.721353,tundra
35006,54.778917,101.41143,forest
35007,55.882385,94.687213,wetland
35008,50.07124,88.92059,wetland
35009,50.008282,89.682461,tundra
35010,49.583322,101.030145,forest
35011,52.577099,97.799742,urban
35012,54.221954,100.642651,agricultural
35013,57.063661,94.130088,agricultural
35014,54.626079,96.687332,forest
35015,55.915373,92.502259,agricultural
35016,49.228321,97.100318,urban
35017,59.604003,91.27564,urban
35018,51.155496,96.2435,agricultural
35019,54.011834,88.342304,urban
35020,58.417704,91.311559,urban
35021,57.271987,96.62473,tundra
35022,49.280965,90.68574,urban
35023,56.174692,101.425303,forest
35024,52.292278,97.322173,urban
35025,50.12939,89.942524,forest
35026,56.43894,95.739149,wetland
35027,59.078279,97.05067,urban
35028,53.461256,100.233752,wetland
35029,59.134697,92.942802,agricultural
35030,59.919082,89.829267,agricultural
35031,58.370729,89.469266,tundra
35032,49.869635,97.647719,forest
35033,53.767536,91.533683,forest
35034,59.827639,92.549849,forest
35035,54.326257,100.089602,agricultural
35036,50.705258,91.679556,forest
35037,56.542944,91.440962,tundra
35038,51.597119,91.023735,forest
35039,55.59059,97.425948,forest
35040,55.570611,93.606922,tundra
35041,56.431805,92.22639,forest
35042,59.779413,91.160728,forest
35043,53.252239,90.243177,agricultural
35044,57.369055,95.946557,urban
35045,53.06123,97.173744,forest
35046,55.255189,88.216074,forest
35047,56.026907,98.217135,urban
35048,50.692035,91.604434,forest
35049,52.017624,88.215984,wetland
35050,52.731697,94.736597,forest
35051,56.703853,94.861781,agricultural
35052,55.258242,89.804011,wetland
35053,59.870213,96.715655,wetland
35054,59.333024,90.325987,agricultural
35055,49.521507,99.689886,urban
35056,50.862093,99.014918,urban
35057,49.133682,101.012787,forest
35058,53.033745,91.758126,agricultural
35059,55.967599,94.705503,tundra
35060,54.154882,100.156758,wetland
35061,54.71228,101.516423,agricultural
35062,55.115999,97.494821,agricultural
35063,52.649568,93.225037,tundra
35064,59.180071,96.319106,forest
35065,52.836058,96.104613,forest
35066,55.757567,99.469815,wetland
35067,50.173895,99.033538,agricultural
35068,58.807122,94.475098,agricultural
35069,54.678791,92.081365,tundra
35070,57.915425,96.968332,agricultural
35071,54.149824,100.457772,forest
35072,49.90557,91.774672,forest
35073,54.930131,100.10115,agricultural
35074,52.713239,96.879324,agricultural
35075,58.307485,90.484561,tundra
35076,54.087503,89.446142,forest
35077,55.390195,96.718349,forest
35078,54.900426,95.892035,urban
35079,56.107379,92.355494,tundra
35080,56.590491,96.463147,tundra
35081,54.292821,96.293961,wetland
35082,56.954643,89.743873,agricultural
35083,54.727865,92.065494,tundra
35084,49.723319,88.572088,wetland
35085,49.209792,96.640112,agricultural
35086,56.643222,93.984887,tundra
35087,52.808278,95.141918,tundra
35088,52.391229,99.162447,wetland
35089,58.994774,98.059728,agricultural
35090,50.840645,90.214491,forest
35091,50.012409,93.975559,tundra
35092,52.185491,94.541409,agricultural
35093,56.481587,96.758915,tundra
35094,59.112965,95.587686,tundra
35095,55.765525,93.413535,urban
35096,52.13573,90.199254,wetland
35097,58.787644,99.304782,tundra
35098,53.22903,90.21239,tundra
35099,54.122852,94.317996,tundra
35100,55.210228,98.596029,urban
35101,51.571998,101.632595,tundra
35102,54.121947,96.256077,agricultural
35103,53.622668,99.321093,tundra
35104,57.999907,101.111329,tundra
35105,54.692353,99.664661,wetland
35106,59.282264,98.686937,forest
35107,49.476442,98.418711,agricultural
35108,55.238523,92.258058,agricultural
35109,52.011413,98.559301,forest
35110,54.095841,94.864528,forest
35111,52.907892,89.445435,urban
35112,59.069929,100.243773,agricultural
35113,56.761935,101.15791,agricultural
35114,55.111658,100.237606,urban
35115,50.012861,101.658019,tundra
35116,58.829649,99.913027,urban
35117,59.761953,88.963091,agricultural
35118,59.28159,92.458984,agricultural
35119,51.712998,91.594125,forest
35120,58.268614,92.931299,forest
35121,50.187416,98.752995,wetland
35122,57.700265,101.702659,wetland
35123,58.339293,89.566605,wetland
35124,54.199489,89.59083,forest
35125,49.87255,91.186477,wetland
35126,51.169347,101.774262,agricultural
35127,54.034528,101.772628,wetland
35128,49.80194,101.109673,forest
35129,59.862597,89.858515,wetland
35130,51.851591,95.848502,wetland
35131,51.529149,93.404095,agricultural
35132,59.663648,91.27131,agricultural
35133,53.514615,88.253507,forest
35134,53.03172,90.144836,urban
35135,58.777386,93.565654,wetland
35136,52.719783,91.314218,urban
35137,54.345493,95.166923,agricultural
35138,56.187965,92.929666,wetland
35139,53.233095,93.913695,wetland
35140,56.552902,100.117445,urban
35141,52.862224,93.198261,wetland
35142,50.768764,92.064758,agricultural
35143,50.668166,96.820392,urban
35144,56.55403,101.219736,urban
35145,50.542751,91.709043,wetland
35146,57.717938,91.750745,tundra
35147,56.83314,101.561481,tundra
35148,55.669582,91.71509,forest
35149,57.350808,96.027394,tundra
35150,51.531436,91.399675,tundra
35151,55.24331,92.64108,forest
35152,53.098294,99.817415,tundra
35153,53.739999,95.162538,tundra
35154,54.373947,97.225507,agricultural
35155,56.143669,89.539971,agricultural
35156,51.290581,90.87096,agricultural
35157,50.107172,97.189009,wetland
35158,53.049398,92.707959,tundra
35159,54.263018,95.672015,wetland
35160,50.985966,100.780614,urban
35161,52.98653,99.169152,forest
35162,49.219591,89.009801,urban
35163,51.307957,90.649497,agricultural
35164,58.870771,99.427044,wetland
35165,52.719628,96.358623,tundra
35166,59.33288,98.686262,agricultural
35167,49.341615,88.960425,agricultural
35168,59.958671,99.31428,urban
35169,57.379798,96.537119,forest
35170,59.671751,90.450761,forest
35171,56.735482,94.340155,wetland
35172,52.852987,98.288504,tundra
35173,52.897123,94.757787,agricultural
35174,52.774506,92.231915,agricultural
35175,49.538356,96.098807,agricultural
35176,54.794838,95.687837,wetland
35177,49.354331,88.366218,urban
35178,49.135523,97.312404,forest
35179,51.735219,88.845175,agricultural
35180,59.097868,99.579567,agricultural
35181,54.963284,90.582995,forest
35182,56.087862,94.389464,agricultural
35183,54.292487,99.862005,forest
35184,59.731088,91.10682,agricultural
35185,57.904827,89.232911,agricultural
35186,55.454152,93.852801,agricultural
35187,56.763576,94.189106,agricultural
35188,54.227775,89.474426,tundra
35189,59.854843,99.075256,wetland
35190,59.656473,101.53049,agricultural
35191,50.318714,99.059691,wetland
35192,50.332092,95.467585,urban
35193,59.512535,94.79654,urban
35194,54.388683,92.212761,urban
35195,59.905582,89.191431,urban
35196,49.52614,90.362024,urban
35197,51.70561,97.871545,agricultural
35198,59.564675,92.233,urban
35199,52.593262,95.611948,tundra
35200,49.965235,101.26877,forest
35201,53.631581,101.126913,wetland
35202,51.352341,96.651156,urban
35203,51.230816,89.407959,agricultural
35204,54.265726,90.777058,tundra
35205,59.79526,92.854625,agricultural
35206,51.556592,95.983884,tundra
35207,54.289757,101.69301,tundra
35208,51.750783,97.838713,forest
35209,51.680434,100.387216,wetland
35210,50.860486,89.426652,forest
35211,59.325948,94.989331,wetland
35212,49.680106,91.136339,forest
35213,51.07333,100.581215,wetland
35214,55.615517,94.91384,forest
35215,58.428229,94.553764,wetland
35216,59.23138,91.491928,forest
35217,59.498857,100.449276,urban
35218,52.35032,88.316958,agricultural
35219,51.158411,88.926767,wetland
35220,55.012318,89.614305,agricultural
35221,50.586435,93.717782,wetland
35222,56.39566,98.495742,wetland
35223,56.720057,92.740519,urban
35224,59.403538,95.754172,wetland
35225,54.686114,94.123071,agricultural
35226,57.344887,93.653897,agricultural
35227,59.76578,95.994811,tundra
35228,50.218858,91.79245,urban
35229,55.164934,99.152179,urban
35230,58.37207,94.418526,forest
35231,50.475532,94.413035,agricultural
35232,56.474332,95.692532,forest
35233,58.692798,97.635807,urban
35234,55.062883,93.628356,wetland
35235,56.824843,98.237679,tundra
35236,53.233155,98.394087,wetland
35237,53.279621,99.001637,wetland
35238,56.124159,97.871803,forest
35239,52.845063,94.413439,agricultural
35240,55.715079,94.456222,agricultural
35241,52.152789,93.876025,urban
35242,59.904684,99.784959,urban
35243,53.536815,88.038389,forest
35244,52.818838,90.819188,tundra
35245,55.061323,94.218784,urban
35246,57.038844,90.336134,forest
35247,53.673131,97.86374,agricultural
35248,59.235174,89.30524,tundra
35249,53.062273,100.442173,forest
35250,58.457393,94.886042,wetland
35251,54.414667,94.425345,agricultural
35252,58.940587,101.644895,wetland
35253,53.312628,91.945562,agricultural
35254,50.986679,100.367972,wetland
35255,52.747749,93.87703,wetland
35256,52.899064,96.219917,wetland
35257,56.055649,91.095434,tundra
35258,57.535155,100.947431,wetland
35259,56.838323,96.819952,urban
35260,51.287446,101.139515,wetland
35261,50.036022,90.037401,tundra
35262,51.185389,101.278414,agricultural
35263,55.625336,93.156226,urban
35264,57.644093,98.037437,tundra
35265,58.875898,100.029164,forest
35266,50.764402,96.464976,wetland
35267,59.646003,100.247532,urban
35268,56.541572,99.121573,wetland
35269,57.878161,99.430924,forest
35270,49.346044,91.738035,forest
35271,57.195559,94.084674,urban
35272,56.136704,95.055806,urban
35273,59.229253,89.795447,tundra
35274,53.372472,91.014136,urban
35275,59.743821,94.455093,forest
35276,54.926831,88.292857,tundra
35277,50.847701,101.994963,wetland
35278,55.771407,98.916786,agricultural
35279,52.827484,95.552897,tundra
35280,50.246243,96.724307,forest
35281,57.559916,97.709495,agricultural
35282,59.689151,101.889618,forest
35283,58.967228,95.250289,agricultural
35284,59.977475,93.914913,urban
35285,59.955564,96.252801,urban
35286,54.675177,93.50794,forest
35287,49.729738,90.065753,tundra
35288,59.345644,89.05224,agricultural
35289,49.055786,101.777836,wetland
35290,52.984329,97.382165,wetland
35291,59.501736,100.442519,urban
35292,56.026875,98.142285,urban
35293,49.657966,93.006215,agricultural
35294,55.613573,88.728411,wetland
35295,54.831811,96.194249,tundra
35296,57.228489,92.566719,forest
35297,59.188607,101.142675,urban
35298,53.632252,96.613473,urban
35299,59.095355,97.404692,forest
35300,50.335239,90.285233,wetland
35301,54.740275,95.254556,forest
35302,54.241166,89.402458,tundra
35303,55.160053,101.468868,agricultural
35304,54.694241,90.516622,agricultural
35305,59.288622,89.127405,agricultural
35306,56.041185,101.715,forest
35307,58.947862,99.929518,agricultural
35308,52.644815,91.099157,wetland
35309,56.339849,98.756489,urban
35310,49.863515,99.446231,urban
35311,51.441915,94.594104,tundra
35312,49.534523,97.208711,forest
35313,56.952583,99.941589,agricultural
35314,52.105431,93.776189,forest
35315,57.853789,93.858793,tundra
35316,50.754287,88.66206,tundra
35317,58.78996,91.439629,wetland
35318,53.108288,91.746876,tundra
35319,54.568055,91.956367,wetland
35320,55.320884,100.219514,urban
35321,58.63958,90.951335,tundra
35322,55.424816,96.553624,tundra
35323,52.473683,92.991328,wetland
35324,50.447557,98.838994,urban
35325,53.417431,97.360625,urban
35326,58.083868,99.127046,wetland
35327,58.047497,93.060018,forest
35328,49.511083,91.134268,tundra
35329,49.244547,95.028183,wetland
35330,49.952774,92.791138,wetland
35331,53.446102,98.691002,tundra
35332,56.232352,89.663622,wetland
35333,56.247404,91.849932,wetland
35334,51.202937,95.102738,wetland
35335,58.627732,91.982462,forest
35336,54.344017,101.667343,wetland
35337,49.384728,91.960316,agricultural
35338,54.938376,91.532608,forest
35339,52.672169,100.765833,urban
35340,51.353766,98.350797,wetland
35341,58.472645,92.153947,agricultural
35342,52.791461,97.508037,forest
35343,51.125119,92.334666,tundra
35344,58.934067,100.897508,tundra
35345,49.949217,99.302167,urban
35346,49.901907,99.193804,tundra
35347,53.063197,92.29015,forest
35348,53.876812,93.607569,urban
35349,58.408372,89.994452,tundra
35350,56.976692,95.926467,forest
35351,59.097974,92.961373,urban
35352,56.156742,93.225354,wetland
35353,57.382297,94.3801,wetland
35354,50.355059,94.060162,forest
35355,58.447906,101.270206,agricultural
35356,55.642959,94.995221,wetland
35357,55.09584,94.680967,agricultural
35358,56.171801,92.910121,tundra
35359,56.530382,95.096198,urban
35360,51.461304,101.751667,tundra
35361,53.756456,96.553734,wetland
35362,50.257554,94.711224,wetland
35363,55.223867,99.561525,agricultural
35364,51.017133,91.493903,agricultural
35365,50.391642,98.298792,agricultural
35366,55.550267,92.636275,tundra
35367,51.121052,96.448573,wetland
35368,59.836695,94.955841,agricultural
35369,58.92017,95.69789,urban
35370,58.92527,100.842275,agricultural
35371,58.82283,88.054144,urban
35372,51.290885,89.128801,agricultural
35373,50.350113,95.573777,agricultural
35374,50.155115,93.841686,tundra
35375,55.525723,92.255834,wetland
35376,53.706283,90.616445,forest
35377,56.232957,88.941611,forest
35378,55.552597,97.540238,wetland
35379,51.896777,98.255724,tundra
35380,56.856559,101.13178,wetland
35381,50.108333,92.357594,urban
35382,58.069058,95.35534,forest
35383,53.683033,90.167386,urban
35384,59.833458,91.070489,agricultural
35385,56.078184,96.774169,urban
35386,59.880088,94.933384,wetland
35387,52.117952,93.802029,forest
35388,59.482183,94.710465,agricultural
35389,52.821307,91.702305,forest
35390,52.536486,100.802572,agricultural
35391,49.08115,91.653422,wetland
35392,53.09482,90.86755,forest
35393,59.706937,96.355494,forest
35394,57.527261,95.27622,tundra
35395,50.307177,96.158479,urban
35396,59.811108,101.273813,forest
35397,57.289874,100.980149,wetland
35398,54.051235,99.261996,wetland
35399,52.790177,100.862871,urban
35400,53.396905,92.624049,agricultural
35401,51.54359,89.135731,urban
35402,55.206218,98.258561,tundra
35403,57.354473,92.136415,agricultural
35404,50.614005,90.390626,urban
35405,59.965443,93.667391,tundra
35406,59.545786,94.051091,agricultural
35407,53.520156,89.232571,urban
35408,56.670034,88.84961,agricultural
35409,51.589517,88.219397,wetland
35410,52.045024,89.772291,wetland
35411,50.525182,93.348186,urban
35412,55.998756,96.284427,wetland
35413,54.852169,90.340141,agricultural
35414,58.03005,100.241432,tundra
35415,58.068689,96.303718,agricultural
35416,49.073161,90.70555,forest
35417,49.194328,96.48214,tundra
35418,57.902193,89.112342,urban
35419,59.538679,93.264763,agricultural
35420,59.441759,99.595061,urban
35421,58.074645,89.985486,urban
35422,52.439359,100.347117,forest
35423,54.948345,99.492314,forest
35424,50.978227,93.343637,tundra
35425,56.804836,99.068928,tundra
35426,59.044669,95.744056,urban
35427,59.681705,101.065659,agricultural
35428,53.731434,92.697273,wetland
35429,54.572199,89.527246,tundra
35430,56.109417,91.146036,agricultural
35431,56.75676,93.3069,tundra
35432,51.085373,88.474145,forest
35433,57.946861,94.141442,tundra
35434,51.294586,88.348184,forest
35435,52.215566,101.268852,forest
35436,57.328302,95.600493,wetland
35437,59.500875,98.740696,wetland
35438,55.630699,99.311403,tundra
35439,58.008263,89.878101,urban
35440,55.844827,91.53094,tundra
35441,56.667625,99.559501,tundra
35442,51.224119,96.690445,tundra
35443,52.824266,97.586435,urban
35444,54.899079,95.010884,urban
35445,52.920541,99.923546,tundra
35446,51.794256,98.137583,urban
35447,57.312584,98.870378,urban
35448,49.274653,88.367794,forest
35449,54.236673,96.901203,urban
35450,52.855311,95.950727,agricultural
35451,55.373229,88.146689,urban
35452,52.390362,89.02462,tundra
35453,52.057562,98.470915,agricultural
35454,52.418415,92.644282,forest
35455,52.931037,100.230444,tundra
35456,55.478759,98.384783,forest
35457,57.60211,98.703727,wetland
35458,57.139332,101.39974,agricultural
35459,52.654676,99.203438,urban
35460,55.621013,98.743134,tundra
35461,52.653084,90.075505,tundra
35462,51.52932,98.771743,forest
35463,51.468057,96.913032,wetland
35464,51.016871,98.104272,wetland
35465,59.128925,98.319022,urban
35466,56.483991,91.330564,urban
35467,52.943431,97.693168,wetland
35468,53.656808,90.903559,urban
35469,53.538629,99.610791,tundra
35470,58.016056,93.651869,tundra
35471,49.874616,96.529178,wetland
35472,49.406874,89.956837,urban
35473,51.831598,100.047601,agricultural
35474,57.748122,96.606935,wetland
35475,59.123604,91.864919,urban
35476,51.351928,97.365085,agricultural
35477,59.731402,95.675307,wetland
35478,49.348264,90.618701,tundra
35479,54.253413,101.597453,agricultural
35480,51.418882,92.462549,tundra
35481,54.889902,99.642206,wetland
35482,59.756866,99.797057,urban
35483,51.014266,90.981835,wetland
35484,53.469659,101.960211,urban
35485,58.49739,93.003984,agricultural
35486,53.886439,101.484509,tundra
35487,54.483825,100.311326,urban
35488,59.267948,89.259387,wetland
35489,57.067097,96.429276,forest
35490,51.171674,96.992915,wetland
35491,54.595468,99.054748,tundra
35492,51.044612,88.291552,urban
35493,54.158103,96.249361,wetland
35494,53.832828,96.413333,wetland
35495,53.245891,90.457421,agricultural
35496,55.603358,94.093898,forest
35497,51.769179,96.865016,forest
35498,50.622046,88.133101,urban
35499,59.324721,100.934925,wetland
35500,50.09575,93.279196,tundra
35501,54.514553,98.503978,wetland
35502,59.995505,89.74332,agricultural
35503,58.819679,91.617238,tundra
35504,56.325673,94.928507,forest
35505,49.150603,101.707502,tundra
35506,49.437748,100.942109,wetland
35507,50.173927,94.085779,tundra
35508,54.76761,89.34284,agricultural
35509,55.941365,96.670868,urban
35510,58.709486,89.791357,tundra
35511,56.809726,91.851785,agricultural
35512,49.941573,90.142116,forest
35513,55.934658,91.793821,forest
35514,51.843383,89.248799,forest
35515,59.015499,88.310558,forest
35516,54.675875,94.688272,forest
35517,57.606109,90.262459,tundra
35518,49.267715,94.333204,tundra
35519,52.236659,93.847383,forest
35520,50.19059,99.10896,tundra
35521,52.794011,92.665947,wetland
35522,50.350744,96.043434,forest
35523,53.55927,89.389975,forest
35524,56.652977,101.225656,wetland
35525,53.269489,93.133505,tundra
35526,58.082609,100.788374,urban
35527,58.538436,96.126805,agricultural
35528,51.308983,93.727008,agricultural
35529,50.578879,88.748944,agricultural
35530,50.036375,99.451533,agricultural
35531,54.241506,97.177909,forest
35532,59.232635,92.53554,urban
35533,59.21158,89.560329,urban
35534,53.887235,99.331688,wetland
35535,58.38474,92.006712,wetland
35536,56.818874,99.036912,agricultural
35537,56.733939,99.025944,tundra
